"CountryCode","SeriesCode","DESCRIPTION",
"PER","IT.MLT.MAIN.P2","Until 1996: Organismo Supervisor de Inversion Privada en Telecomunicaciones (OSIPTEL). Ministerio de Transportes y Comunicaciones.",
"PER","SP.POP.TOTL","Data source: United Nations World Population Prospects",
"PER","MS.MIL.XPND.CD","1960-1991 SIPRI estimates. 1992-1996 highly uncertain data.",
"PER","ST.INT.ARVL","Arrivals of non-resident tourists at national borders. From 2002, new estimated series including tourists with identity document other than a passport. Including nationals residing abroad.",
"PER","MS.MIL.XPND.CN","1960-1991 SIPRI estimates. 1992-1996 highly uncertain data.",
"PER","SP.DYN.LE00.IN","Data source: United Nations World Population Prospects",
"PER","SP.DYN.CBRT.IN","Data source: United Nations World Population Prospects",
"PER","IT.CEL.SETS.P2","Until 1996: Organismo Supervisor de Inversion Privada en Telecomunicaciones (OSIPTEL). Ministerio de Transportes y Comunicaciones.",
"PER","ST.INT.TVLX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"PER","SP.DYN.AMRT.FE","Data source: United Nations World Population Prospects",
"PER","SP.DYN.TFRT.IN","Data source: United Nations World Population Prospects",
"PER","SP.DYN.AMRT.MA","Data source: United Nations World Population Prospects",
"PER","IT.NET.BBND","Until 1996: Organismo Supervisor de Inversion Privada en Telecomunicaciones (OSIPTEL). Ministerio de Transportes y Comunicaciones.",
"PER","IT.NET.USER.ZS","Until 1996: Organismo Supervisor de Inversion Privada en Telecomunicaciones (OSIPTEL). Ministerio de Transportes y Comunicaciones.",
"PER","DT.DOD.DECT.CD","Long-term public and publicly guaranteed debt data for 2019 are based on reports provided by the country. Long-term private nonguaranteed and short-term debt data for 2019 is sourced by the Quarterly External Debt Statistics database (http://datatopics.worldbank.org/debt/qeds).  Data for 2007 include Bond prepayment and prepayment to Paris Club creditors.",
"PER","IT.NET.BBND.P2","Until 1996: Organismo Supervisor de Inversion Privada en Telecomunicaciones (OSIPTEL). Ministerio de Transportes y Comunicaciones.",
"PER","IT.MLT.MAIN","Until 1996: Organismo Supervisor de Inversion Privada en Telecomunicaciones (OSIPTEL). Ministerio de Transportes y Comunicaciones.",
"PHL","ST.INT.RCPT.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"PHL","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"PHL","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"PHL","ST.INT.XPND.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"PHL","ST.INT.TRNR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"PHL","SM.POP.NETM","Data source: United Nations World Population Prospects",
"PHL","IT.MLT.MAIN.P2","Philippine Long Distance Telephone Company (PLDT). From 2000: National Telecommunications Commission (NTC).",
"PHL","IT.NET.USER.ZS","Philippine Long Distance Telephone Company (PLDT). From 2000: National Telecommunications Commission (NTC).",
"PHL","SP.POP.GROW","Data source: United Nations World Population Prospects",
"PHL","MS.MIL.XPND.CD","1960-2002, 2004 & 2014 SIPRI estimates.",
"PHL","IT.CEL.SETS.P2","Philippine Long Distance Telephone Company (PLDT). From 2000: National Telecommunications Commission (NTC).",
"PHL","ST.INT.TVLX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"PHL","SP.DYN.TFRT.IN","Data source: United Nations World Population Prospects",
"PHL","IT.MLT.MAIN","Philippine Long Distance Telephone Company (PLDT). From 2000: National Telecommunications Commission (NTC).",
"PHL","MS.MIL.XPND.ZS","1989-2004, 2015 SIPRI estimates.",
"PHL","SP.DYN.AMRT.MA","Data source: United Nations World Population Prospects",
"PHL","SP.DYN.LE00.FE.IN","Data source: United Nations World Population Prospects",
"PHL","IT.NET.BBND.P2","Philippine Long Distance Telephone Company (PLDT). From 2000: National Telecommunications Commission (NTC).",
"PHL","DT.DOD.DECT.CD","Long-term public and publicly guaranteed, long-term private nonguaranteed, and short-term debt data for 2019 are based on reports provided by the country. Long-term private nonguaranteed debt data no longer include unregistered debt and are revised from 2005 based on the reports provided by the country.",
"PHL","SP.DYN.AMRT.FE","Data source: United Nations World Population Prospects",
"PHL","SP.DYN.LE00.MA.IN","Data source: United Nations World Population Prospects",
"PHL","SP.DYN.CDRT.IN","Data source: United Nations World Population Prospects",
"PHL","IT.NET.BBND","Philippine Long Distance Telephone Company (PLDT). From 2000: National Telecommunications Commission (NTC).",
"PHL","ST.INT.TRNX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"PHL","SM.POP.TOTL","Estimates are derived from data on foreign population. Foreign population is people who are citizens of a country other the country in which they reside. Number of refugees reported by the UN Refugee Agency (UNHCR) are added to the migrant stock estimates. ",
"PHL","IT.CEL.SETS","Philippine Long Distance Telephone Company (PLDT). From 2000: National Telecommunications Commission (NTC).",
"PHL","VC.IHR.PSRC.P5","Changes in definitions and/or counting rules are reported by the Member State to indicate a break in the time series.",
"PHL","SP.DYN.LE00.IN","Data source: United Nations World Population Prospects",
"PHL","ST.INT.TVLR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"PHL","ST.INT.DPRT","Departures - trips abroad by resident tourists. Including overseas contract workers.",
"PHL","ST.INT.ARVL","Arrivals of non-resident tourists at national borders. Including nationals residing abroad.",
"PHL","MS.MIL.XPND.CN","1960-2002, 2004 & 2014 SIPRI estimates.",
"PHL","SP.POP.TOTL","Data source: United Nations World Population Prospects",
"PHL","SP.DYN.CBRT.IN","Data source: United Nations World Population Prospects",
"PHL","DT.DOD.DPNG.CD","Long-term private nonguaranteed debt includes the following monitored aggregate private-sector debt: unregistered debt, intercompany debt and capital leases.",
"PHL","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"PLW","SP.DYN.TFRT.IN","Data source: Bureau of Budget and Planning, Office of Planning and Statistics",
"PLW","ST.INT.TVLX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database. 1998-2004: country data. Fiscal years ending September 30.",
"PLW","SP.DYN.LE00.IN","Derived using male and female life expectancy",
"PLW","SM.POP.TOTL","Estimates are derived from data on foreign-born population. ",
"PLW","ST.INT.ARVL","Arrivals of non-resident tourists at national borders. Air arrivals (Palau International Airport).",
"PLW","SP.POP.TOTL","Data source: United Nations World Population Prospects",
"PLW","SP.POP.GROW","Data source: United Nations World Population Prospects",
"PLW","SP.DYN.CBRT.IN","Data source: Bureau of Budget and Planning, Office of Planning and Statistics",
"PLW","EG.EGY.PRIM.PP.KD","Sources: Estimated based on UN Energy Statistics (2014); World Development Indicators, WDI (2014)",
"PLW","ST.INT.TVLR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database. 1998-2004: country data. Fiscal years ending September 30.",
"PLW","EG.FEC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"PLW","ST.INT.DPRT","Departures - trips abroad by resident tourists.",
"PLW","ST.INT.TRNR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database. 1998-2004: country data. Fiscal years ending September 30.",
"PLW","SP.DYN.LE00.MA.IN","Data source: Bureau of Budget and Planning, Office of Planning and Statistics",
"PLW","ST.INT.XPND.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database. 1998-2004: country data. Fiscal years ending September 30.",
"PLW","ST.INT.TRNX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database. 1998-2004: country data. Fiscal years ending September 30.",
"PLW","SP.DYN.CDRT.IN","Data source: Bureau of Budget and Planning, Office of Planning and Statistics",
"PLW","ST.INT.RCPT.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database. 1998-2004: country data. Fiscal years ending September 30.",
"PLW","EG.ELC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"PLW","SP.DYN.LE00.FE.IN","Data source: Bureau of Budget and Planning, Office of Planning and Statistics",
"PNG","ST.INT.TVLR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"PNG","ST.INT.DPRT","Departures - trips abroad by resident tourists.",
"PNG","IT.MLT.MAIN.P2","Telikom PNG. Papua New Guinea Telecommunication Authority",
"PNG","IT.NET.USER.ZS","Telikom PNG. Papua New Guinea Telecommunication Authority",
"PNG","ST.INT.RCPT.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"PNG","ST.INT.TRNR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"PNG","ST.INT.TVLX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"PNG","IT.NET.BBND","Telikom PNG. Papua New Guinea Telecommunication Authority",
"PNG","ST.INT.TRNX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"PNG","IT.NET.BBND.P2","Telikom PNG. Papua New Guinea Telecommunication Authority",
"PNG","ST.INT.XPND.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"PNG","SP.POP.GROW","Data source: United Nations World Population Prospects",
"PNG","SM.POP.NETM","Data source: United Nations World Population Prospects",
"PNG","ST.INT.ARVL","Arrivals of non-resident tourists at national borders.",
"PNG","SP.DYN.CBRT.IN","Data source: United Nations World Population Prospects",
"PNG","EG.EGY.PRIM.PP.KD","Sources: Estimated based on UN Energy Statistics (2014); World Development Indicators, WDI (2014)",
"PNG","IT.CEL.SETS","Telikom PNG. Papua New Guinea Telecommunication Authority",
"PNG","SP.POP.TOTL","Data source: United Nations World Population Prospects",
"PNG","SP.DYN.AMRT.FE","Data source: United Nations World Population Prospects",
"PNG","SM.POP.TOTL","Estimates are derived from data on foreign population. Foreign population is people who are citizens of a country other the country in which they reside. Number of refugees reported by the UN Refugee Agency (UNHCR) are added to the migrant stock estimates. ",
"PNG","SP.DYN.CDRT.IN","Data source: United Nations World Population Prospects",
"PNG","SP.DYN.LE00.FE.IN","Data source: United Nations World Population Prospects",
"PNG","SP.DYN.AMRT.MA","Data source: United Nations World Population Prospects",
"PNG","SP.DYN.LE00.MA.IN","Data source: United Nations World Population Prospects",
"PNG","EG.FEC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"PNG","DT.DOD.DECT.CD","Long-term public and publicly guaranteed debt data for 2019 is based on reports provided by the country. Long-term private nonguaranteed debt for 2019 is sourced by the Quarterly External Debt Statistics database (http://datatopics.worldbank.org/debt/qeds). Short-term debt for 2019 is based on data from the BIS.",
"PNG","SP.DYN.TFRT.IN","Data source: United Nations World Population Prospects",
"PNG","EG.ELC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"PNG","SP.DYN.LE00.IN","Data source: United Nations World Population Prospects",
"PNG","IT.CEL.SETS.P2","Telikom PNG. Papua New Guinea Telecommunication Authority",
"PNG","IT.MLT.MAIN","Telikom PNG. Papua New Guinea Telecommunication Authority",
"POL","SP.DYN.LE00.MA.IN","Data source: Eurostat",
"POL","IT.NET.BBND.P2","Telekomunikacja Polska S.A. (TP). Office of Electronic Communications.",
"POL","SM.POP.TOTL","Estimates are derived from data on foreign-born population. ",
"POL","IT.CEL.SETS","Telekomunikacja Polska S.A. (TP). Office of Electronic Communications.",
"POL","SP.DYN.LE00.IN","Derived using male and female life expectancy",
"POL","SP.DYN.LE00.FE.IN","Data source: Eurostat",
"POL","SP.DYN.TFRT.IN","Data source: Eurostat, Central Statistical Office",
"POL","IT.NET.BBND","Telekomunikacja Polska S.A. (TP). Office of Electronic Communications.",
"POL","TM.TAX.MANF.BR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"POL","TM.TAX.TCOM.BR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
